,AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,COD_ENSE,COD_ENSE2,COD_ENSE3,COD_GRADO,COD_GRADO2,LET_CUR,COD_JOR,COD_TIP_CUR,COD_DES_CUR,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,COD_REG_ALU,COD_COM_ALU,NOM_COM_ALU,COD_SEC,COD_ESPE,COD_RAMA,ENS
175288,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,22410932,2,200704,11,4,4101,LA SERENA,0,0,0,3
175289,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,23249698,1,200712,10,4,4101,LA SERENA,0,0,0,3
175290,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,A,3,0,0,24284188,2,200904,9,4,4101,LA SERENA,0,0,0,3
175291,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,1368783,1,200810,9,4,4101,LA SERENA,0,0,0,3
175292,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,1943981,1,200904,9,4,4103,ANDACOLLO,0,0,0,3
175293,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,3123328,1,200905,9,2,2301,TOCOPILLA,0,0,0,3
175294,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,3162276,1,200901,9,4,4101,LA SERENA,0,0,0,3
175295,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,8617618,2,200901,9,4,4101,LA SERENA,0,0,0,3
175296,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,9814966,1,200809,9,2,2101,ANTOFAGASTA,0,0,0,3
175297,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,11264151,2,200811,9,4,4101,LA SERENA,0,0,0,3
175298,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,11303319,1,200809,9,4,4101,LA SERENA,0,0,0,3
175299,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,11605512,1,200807,9,4,4101,LA SERENA,0,0,0,3
175300,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,12357863,1,200904,9,4,4101,LA SERENA,0,0,0,3
175301,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,12552604,1,200809,9,2,2203,SAN PEDRO DE ATACAMA,0,0,0,3
175302,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,12975091,1,200609,11,4,4101,LA SERENA,0,0,0,3
175303,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,13181442,1,200712,10,4,4101,LA SERENA,0,0,0,3
175304,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,14400389,1,200803,10,4,4101,LA SERENA,0,0,0,3
175305,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,14782535,2,200812,9,5,5502,CALERA,0,0,0,3
175306,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,15037659,1,200904,9,4,4104,LA HIGUERA,0,0,0,3
175307,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,15861058,2,200806,10,4,4102,COQUIMBO,0,0,0,3
175308,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,15910366,1,200801,10,4,4101,LA SERENA,0,0,0,3
175309,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,17200175,1,200903,9,4,4101,LA SERENA,0,0,0,3
175310,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,17314221,1,200906,9,4,4101,LA SERENA,0,0,0,3
175311,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,17412556,1,200904,9,4,4101,LA SERENA,0,0,0,3
175312,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,17937231,2,200807,9,2,2101,ANTOFAGASTA,0,0,0,3
175313,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,18121212,2,200903,9,4,4101,LA SERENA,0,0,0,3
175314,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,22411374,1,200806,10,12,12101,PUNTA ARENAS,0,0,0,3
175315,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,22647546,1,200712,10,4,4101,LA SERENA,0,0,0,3
175316,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,22740343,2,200805,10,4,4101,LA SERENA,0,0,0,3
175317,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,24268733,1,200810,9,4,4101,LA SERENA,0,0,0,3
175318,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,25556733,1,200901,9,4,4101,LA SERENA,0,0,0,3
175319,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,4,4,B,3,0,0,25643824,2,200811,9,2,2201,CALAMA,0,0,0,3
175320,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,7109991,1,200801,10,4,4104,LA HIGUERA,0,0,0,3
175321,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,8107000,1,200804,10,4,4101,LA SERENA,0,0,0,3
175322,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,8232124,1,200607,11,4,4101,LA SERENA,0,0,0,3
175323,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,9388378,1,200610,11,4,4101,LA SERENA,0,0,0,3
175324,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,9472582,1,200605,12,13,13116,LO ESPEJO,0,0,0,3
175325,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,9856051,1,200707,10,1,1107,ALTO HOSPICIO,0,0,0,3
175326,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,10031642,1,200711,10,4,4101,LA SERENA,0,0,0,3
175327,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,10384802,2,200802,10,4,4101,LA SERENA,0,0,0,3
175328,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,10501858,1,200712,10,4,4101,LA SERENA,0,0,0,3
175329,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,10593022,1,200711,10,4,4101,LA SERENA,0,0,0,3
175330,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,11110579,2,200707,10,4,4101,LA SERENA,0,0,0,3
175331,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,11791037,1,200610,11,4,4101,LA SERENA,0,0,0,3
175332,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,11811859,2,200711,10,4,4101,LA SERENA,0,0,0,3
175333,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,11919165,1,200411,13,4,4101,LA SERENA,0,0,0,3
175334,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,12463738,1,200610,11,4,4101,LA SERENA,0,0,0,3
175335,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,12526587,2,200707,10,9,9101,TEMUCO,0,0,0,3
175336,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,13371280,2,200801,10,15,15101,ARICA,0,0,0,3
175337,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,14183414,2,200706,11,4,4101,LA SERENA,0,0,0,3
175338,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,14258070,1,200309,14,4,4101,LA SERENA,0,0,0,3
175339,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,14784806,2,200710,10,4,4101,LA SERENA,0,0,0,3
175340,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,14872348,1,200611,11,3,3303,FREIRINA,0,0,0,3
175341,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,15608780,2,200801,10,15,15101,ARICA,0,0,0,3
175342,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,15768299,2,200802,10,4,4101,LA SERENA,0,0,0,3
175343,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,17145800,1,200406,14,4,4101,LA SERENA,0,0,0,3
175344,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,18290874,1,200705,11,4,4101,LA SERENA,0,0,0,3
175345,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,18563695,1,200801,10,2,2101,ANTOFAGASTA,0,0,0,3
175346,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,18737076,1,200511,12,4,4101,LA SERENA,0,0,0,3
175347,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,19404315,1,200603,12,4,4101,LA SERENA,0,0,0,3
175348,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,20256792,2,200711,10,3,3301,VALLENAR,0,0,0,3
175349,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,20652934,1,200610,11,2,2201,CALAMA,0,0,0,3
175350,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,22070649,2,200705,11,5,5801,QUILPUE,0,0,0,3
175351,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,22647762,2,200706,11,4,4101,LA SERENA,0,0,0,3
175352,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,22744589,1,200704,11,4,4101,LA SERENA,0,0,0,3
175353,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,24479551,2,200703,11,2,2201,CALAMA,0,0,0,3
175354,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,25500009,1,200508,12,4,4101,LA SERENA,0,0,0,3
175355,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,25615741,2,200611,11,4,4101,LA SERENA,0,0,0,3
175356,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,5,5,A,3,0,0,25636499,1,200802,10,4,4101,LA SERENA,0,0,0,3
175357,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,775092,2,200302,15,4,4106,VICUÑA,0,0,0,3
175358,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,1054017,1,200608,11,4,4106,VICUÑA,0,0,0,3
175359,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,1295344,1,200510,12,4,4101,LA SERENA,0,0,0,3
175360,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,1915179,2,200612,11,3,3101,COPIAPO,0,0,0,3
175361,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,1917705,1,200705,11,4,4101,LA SERENA,0,0,0,3
175362,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,3035684,1,200702,11,4,4101,LA SERENA,0,0,0,3
175363,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,5410552,2,200703,11,2,2101,ANTOFAGASTA,0,0,0,3
175364,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,6150434,1,200604,12,13,13201,PUENTE ALTO,0,0,0,3
175365,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,6977887,2,200701,11,4,4101,LA SERENA,0,0,0,3
175366,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,7356811,1,200601,12,4,4101,LA SERENA,0,0,0,3
175367,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,7380581,1,200608,11,3,3301,VALLENAR,0,0,0,3
175368,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,7892694,2,200510,12,4,4101,LA SERENA,0,0,0,3
175369,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,8968216,1,200607,11,13,13125,QUILICURA,0,0,0,3
175370,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,8974566,1,200612,11,4,4101,LA SERENA,0,0,0,3
175371,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,9145774,1,200702,11,4,4101,LA SERENA,0,0,0,3
175372,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,11554877,2,200706,11,2,2101,ANTOFAGASTA,0,0,0,3
175373,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,11681790,1,200609,11,4,4101,LA SERENA,0,0,0,3
175374,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,11985133,2,200301,15,4,4202,CANELA,0,0,0,3
175375,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,13051541,1,200210,15,4,4101,LA SERENA,0,0,0,3
175376,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,13098687,2,200607,11,2,2101,ANTOFAGASTA,0,0,0,3
175377,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,14380843,2,200610,11,13,13124,PUDAHUEL,0,0,0,3
175378,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,14510950,2,200702,11,4,4101,LA SERENA,0,0,0,3
175379,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,14683664,2,200506,13,4,4101,LA SERENA,0,0,0,3
175380,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,15294357,2,200612,11,4,4101,LA SERENA,0,0,0,3
175381,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,18649076,1,200704,11,4,4101,LA SERENA,0,0,0,3
175382,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,19935038,1,200704,11,4,4101,LA SERENA,0,0,0,3
175383,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,20067958,2,200612,11,4,4101,LA SERENA,0,0,0,3
175384,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,20680931,1,200410,13,2,2104,TALTAL,0,0,0,3
175385,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,21236638,1,200606,12,4,4102,COQUIMBO,0,0,0,3
175386,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,21306743,1,200410,13,4,4101,LA SERENA,0,0,0,3
175387,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,21864038,2,200309,14,4,4101,LA SERENA,0,0,0,3
175388,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,24901591,2,200701,11,5,5502,CALERA,0,0,0,3
175389,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,25496625,1,200612,11,4,4101,LA SERENA,0,0,0,3
175390,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,6,6,A,3,0,0,25600795,2,200503,13,4,4101,LA SERENA,0,0,0,3
175391,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,715559,1,200606,12,4,4101,LA SERENA,0,0,0,3
175392,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,1035046,2,200507,12,4,4101,LA SERENA,0,0,0,3
175393,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,2247781,1,200602,12,4,4101,LA SERENA,0,0,0,3
175394,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,5296873,2,200412,13,4,4101,LA SERENA,0,0,0,3
175395,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,5351155,2,200602,12,4,4101,LA SERENA,0,0,0,3
175396,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,6756326,2,200510,12,4,4101,LA SERENA,0,0,0,3
175397,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,7298984,1,200602,12,2,2101,ANTOFAGASTA,0,0,0,3
175398,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,7680952,1,200603,12,4,4101,LA SERENA,0,0,0,3
175399,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,7851876,1,200511,12,7,7308,TENO,0,0,0,3
175400,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,13270139,1,200509,12,4,4302,COMBARBALA,0,0,0,3
175401,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,13407299,1,200502,13,4,4101,LA SERENA,0,0,0,3
175402,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,13448254,2,200509,12,5,5603,CARTAGENA,0,0,0,3
175403,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,15364539,2,200510,12,14,14101,VALDIVIA,0,0,0,3
175404,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,21255283,2,200308,14,3,3101,COPIAPO,0,0,0,3
175405,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,21652416,1,200511,12,4,4101,LA SERENA,0,0,0,3
175406,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,22827333,1,200206,16,4,4101,LA SERENA,0,0,0,3
175407,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,A,3,0,0,24951644,1,200501,13,4,4101,LA SERENA,0,0,0,3
175408,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,B,3,0,0,72726,1,200509,12,4,4101,LA SERENA,0,0,0,3
175409,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,B,3,0,0,510109,1,200408,13,4,4101,LA SERENA,0,0,0,3
175410,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,B,3,0,0,1216357,1,200510,12,4,4101,LA SERENA,0,0,0,3
175411,2018,534,7,COLEGIO VILLA SAN BARTOLOME,4,41,4101,LA SERENA,41,ELQUI,1,1,0,1,110,2,2,7,7,B,3,0,0,1367423,2,200310,14,4,4101,LA SERENA,0,0,0,3
